verite_slip,verite_guess,z_seed,rep,policy,n_questions,correct_diagnosis,concept_accuracy,confidence
0.05,0.25,48,9,kst_adaptatif,14,True,1.0,0.8840007498880806
0.05,0.25,48,9,aleatoire,30,True,1.0,0.9514876701280057
0.05,0.25,48,9,cat_irt,30,False,0.8571428571428571,
0.05,0.25,48,10,kst_adaptatif,29,False,0.8571428571428571,0.5415323052013804
0.05,0.25,48,10,aleatoire,22,True,1.0,0.866482455834721
0.05,0.25,48,10,cat_irt,30,False,0.8571428571428571,
0.05,0.25,48,11,kst_adaptatif,16,True,1.0,0.8639576628839137
0.05,0.25,48,11,aleatoire,23,True,1.0,0.8508715724264497
0.05,0.25,48,11,cat_irt,30,False,0.8571428571428571,
0.05,0.25,48,12,kst_adaptatif,14,True,1.0,0.8840007498880806
0.05,0.25,48,12,aleatoire,24,True,1.0,0.8769375798846578
0.05,0.25,48,12,cat_irt,30,False,0.8571428571428571,
0.05,0.25,48,13,kst_adaptatif,14,True,1.0,0.8840007498880806
0.05,0.25,48,13,aleatoire,30,True,1.0,0.7905330855879497
0.05,0.25,48,13,cat_irt,30,False,0.8571428571428571,
0.05,0.25,48,14,kst_adaptatif,16,True,1.0,0.8919385453844481
0.05,0.25,48,14,aleatoire,30,True,1.0,0.5100471604594031
0.05,0.25,48,14,cat_irt,30,False,0.8571428571428571,
0.05,0.25,48,15,kst_adaptatif,20,True,1.0,0.8853121816472581
0.05,0.25,48,15,aleatoire,30,True,1.0,0.39818060055616544
0.05,0.25,48,15,cat_irt,30,False,0.8571428571428571,
0.05,0.25,48,16,kst_adaptatif,16,True,1.0,0.8639576629050664
0.05,0.25,48,16,aleatoire,30,False,0.8571428571428571,0.669407492377836
0.05,0.25,48,16,cat_irt,30,False,0.8571428571428571,
0.05,0.25,48,17,kst_adaptatif,16,True,1.0,0.864351989481215
0.05,0.25,48,17,aleatoire,30,True,1.0,0.8129347410810823
0.05,0.25,48,17,cat_irt,30,False,0.8571428571428571,
0.05,0.25,48,18,kst_adaptatif,19,True,1.0,0.8533258357324015
0.05,0.25,48,18,aleatoire,21,True,1.0,0.8810324773293158
0.05,0.25,48,18,cat_irt,30,False,0.8571428571428571,
0.05,0.25,48,19,kst_adaptatif,20,True,1.0,0.8538784715457276
0.05,0.25,48,19,aleatoire,30,True,1.0,0.5894267545847198
0.05,0.25,48,19,cat_irt,30,False,0.8571428571428571,
0.05,0.25,49,0,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,0,aleatoire,28,True,1.0,0.8521622145190829
0.05,0.25,49,0,cat_irt,30,True,1.0,
0.05,0.25,49,1,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,1,aleatoire,22,True,1.0,0.8793024644274745
0.05,0.25,49,1,cat_irt,30,True,1.0,
0.05,0.25,49,2,kst_adaptatif,17,True,1.0,0.878628343193191
0.05,0.25,49,2,aleatoire,22,True,1.0,0.879282126518994
0.05,0.25,49,2,cat_irt,30,True,1.0,
0.05,0.25,49,3,kst_adaptatif,19,True,1.0,0.8579097984269827
0.05,0.25,49,3,aleatoire,30,True,1.0,0.7682297350458089
0.05,0.25,49,3,cat_irt,30,True,1.0,
0.05,0.25,49,4,kst_adaptatif,26,False,0.8571428571428571,0.5204958653508038
0.05,0.25,49,4,aleatoire,30,True,1.0,0.7352904729655148
0.05,0.25,49,4,cat_irt,30,True,1.0,
0.05,0.25,49,5,kst_adaptatif,17,True,1.0,0.878227503435393
0.05,0.25,49,5,aleatoire,30,True,1.0,0.8170953762092524
0.05,0.25,49,5,cat_irt,30,True,1.0,
0.05,0.25,49,6,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,6,aleatoire,21,True,1.0,0.8658842887540189
0.05,0.25,49,6,cat_irt,30,True,1.0,
0.05,0.25,49,7,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,7,aleatoire,30,True,1.0,0.795842420813687
0.05,0.25,49,7,cat_irt,30,True,1.0,
0.05,0.25,49,8,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,8,aleatoire,23,True,1.0,0.8830829420296337
0.05,0.25,49,8,cat_irt,30,True,1.0,
0.05,0.25,49,9,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,9,aleatoire,17,True,1.0,0.8524780259534122
0.05,0.25,49,9,cat_irt,30,True,1.0,
0.05,0.25,49,10,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,10,aleatoire,21,True,1.0,0.8659708502978998
0.05,0.25,49,10,cat_irt,30,True,1.0,
0.05,0.25,49,11,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,11,aleatoire,21,True,1.0,0.8928327899466159
0.05,0.25,49,11,cat_irt,30,True,1.0,
0.05,0.25,49,12,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,12,aleatoire,24,True,1.0,0.883084998464286
0.05,0.25,49,12,cat_irt,30,True,1.0,
0.05,0.25,49,13,kst_adaptatif,25,False,0.8571428571428571,0.5206249333581295
0.05,0.25,49,13,aleatoire,24,True,1.0,0.8590163419364891
0.05,0.25,49,13,cat_irt,30,True,1.0,
0.05,0.25,49,14,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,14,aleatoire,20,True,1.0,0.8927837530939393
0.05,0.25,49,14,cat_irt,30,True,1.0,
0.05,0.25,49,15,kst_adaptatif,17,True,1.0,0.878227503435393
0.05,0.25,49,15,aleatoire,25,True,1.0,0.863437405678901
0.05,0.25,49,15,cat_irt,30,True,1.0,
0.05,0.25,49,16,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,16,aleatoire,22,True,1.0,0.8793024644075768
0.05,0.25,49,16,cat_irt,30,True,1.0,
0.05,0.25,49,17,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,17,aleatoire,28,True,1.0,0.942832979440319
0.05,0.25,49,17,cat_irt,30,True,1.0,
0.05,0.25,49,18,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,18,aleatoire,23,True,1.0,0.8696762243181102
0.05,0.25,49,18,cat_irt,30,True,1.0,
0.05,0.25,49,19,kst_adaptatif,14,True,1.0,0.8521123785281264
0.05,0.25,49,19,aleatoire,21,True,1.0,0.8501790642670741
0.05,0.25,49,19,cat_irt,30,True,1.0,
0.05,0.4,0,0,kst_adaptatif,22,True,1.0,0.5220366178451141
0.05,0.4,0,0,aleatoire,30,False,0.8571428571428571,0.4879442206100031
0.05,0.4,0,0,cat_irt,30,True,1.0,
0.05,0.4,0,1,kst_adaptatif,13,True,1.0,0.8738704813565524
0.05,0.4,0,1,aleatoire,30,False,0.5714285714285714,0.6584098935764452
0.05,0.4,0,1,cat_irt,30,True,1.0,
0.05,0.4,0,2,kst_adaptatif,30,False,0.7142857142857143,0.41590421513357956
0.05,0.4,0,2,aleatoire,30,False,0.5714285714285714,0.42137519056682216
0.05,0.4,0,2,cat_irt,30,True,1.0,
0.05,0.4,0,3,kst_adaptatif,20,False,0.7142857142857143,0.8578153162667517
0.05,0.4,0,3,aleatoire,30,True,1.0,0.38557763625496827
0.05,0.4,0,3,cat_irt,30,True,1.0,
0.05,0.4,0,4,kst_adaptatif,14,True,1.0,0.8719023682729747
0.05,0.4,0,4,aleatoire,30,False,0.7142857142857143,0.39355239069174464
0.05,0.4,0,4,cat_irt,30,True,1.0,
0.05,0.4,0,5,kst_adaptatif,10,True,1.0,0.9265523671579277
0.05,0.4,0,5,aleatoire,25,False,0.8571428571428571,0.948742723455897
0.05,0.4,0,5,cat_irt,30,True,1.0,
0.05,0.4,0,6,kst_adaptatif,27,True,1.0,0.2802937871913758
0.05,0.4,0,6,aleatoire,27,False,0.8571428571428571,0.850619000781325
0.05,0.4,0,6,cat_irt,30,True,1.0,
0.05,0.4,0,7,kst_adaptatif,10,True,1.0,0.9265523671579277
0.05,0.4,0,7,aleatoire,30,False,0.8571428571428571,0.7992360680420532
0.05,0.4,0,7,cat_irt,30,True,1.0,
0.05,0.4,0,8,kst_adaptatif,27,True,1.0,0.5162218406997415
0.05,0.4,0,8,aleatoire,30,True,1.0,0.7786384425375996
0.05,0.4,0,8,cat_irt,30,True,1.0,
0.05,0.4,0,9,kst_adaptatif,26,True,1.0,0.5199477112059641
0.05,0.4,0,9,aleatoire,21,False,0.8571428571428571,0.8647473274663965
0.05,0.4,0,9,cat_irt,30,True,1.0,
0.05,0.4,0,10,kst_adaptatif,26,True,1.0,0.38018266559743863
0.05,0.4,0,10,aleatoire,18,False,0.8571428571428571,0.9497817961457455
0.05,0.4,0,10,cat_irt,30,True,1.0,
0.05,0.4,0,11,kst_adaptatif,29,True,1.0,0.28019048269256286
0.05,0.4,0,11,aleatoire,30,True,1.0,0.7125579097282284
0.05,0.4,0,11,cat_irt,30,True,1.0,
0.05,0.4,0,12,kst_adaptatif,20,True,1.0,0.8549545186403256
0.05,0.4,0,12,aleatoire,21,True,1.0,0.8600478319383605
0.05,0.4,0,12,cat_irt,30,True,1.0,
0.05,0.4,0,13,kst_adaptatif,30,True,1.0,0.18807313818788102
0.05,0.4,0,13,aleatoire,30,True,1.0,0.37497326653775187
0.05,0.4,0,13,cat_irt,30,True,1.0,
0.05,0.4,0,14,kst_adaptatif,15,True,1.0,0.8634098783681381
0.05,0.4,0,14,aleatoire,30,False,0.8571428571428571,0.313612550366739
0.05,0.4,0,14,cat_irt,30,True,1.0,
0.05,0.4,0,15,kst_adaptatif,11,True,1.0,0.8529141802639026
0.05,0.4,0,15,aleatoire,30,True,1.0,0.7682648423220342
0.05,0.4,0,15,cat_irt,30,True,1.0,
0.05,0.4,0,16,kst_adaptatif,21,True,1.0,0.2957269267919569
0.05,0.4,0,16,aleatoire,30,False,0.8571428571428571,0.3992236757161303
0.05,0.4,0,16,cat_irt,30,True,1.0,
0.05,0.4,0,17,kst_adaptatif,22,False,0.8571428571428571,0.8863538173224293
0.05,0.4,0,17,aleatoire,30,False,0.8571428571428571,0.14696463741569968
0.05,0.4,0,17,cat_irt,30,True,1.0,
0.05,0.4,0,18,kst_adaptatif,15,False,0.5714285714285714,0.8760743818177191
0.05,0.4,0,18,aleatoire,29,True,1.0,0.9245209309856641
0.05,0.4,0,18,cat_irt,30,True,1.0,
0.05,0.4,0,19,kst_adaptatif,11,False,0.7142857142857143,0.8514818447349739
0.05,0.4,0,19,aleatoire,30,False,0.8571428571428571,0.3318073540077099
0.05,0.4,0,19,cat_irt,30,True,1.0,
0.05,0.4,1,0,kst_adaptatif,28,True,1.0,0.524308537678831
0.05,0.4,1,0,aleatoire,30,True,1.0,0.7791399829881042
0.05,0.4,1,0,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,1,kst_adaptatif,21,False,0.8571428571428571,0.8579766807238964
0.05,0.4,1,1,aleatoire,30,True,1.0,0.5279809868063651
0.05,0.4,1,1,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,2,kst_adaptatif,24,True,1.0,0.889559129881019
0.05,0.4,1,2,aleatoire,30,False,0.8571428571428571,0.6931636231281458
0.05,0.4,1,2,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,3,kst_adaptatif,24,False,0.8571428571428571,0.8652761879019372
0.05,0.4,1,3,aleatoire,24,False,0.8571428571428571,0.8979446594575191
0.05,0.4,1,3,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,4,kst_adaptatif,17,True,1.0,0.8899875751669917
0.05,0.4,1,4,aleatoire,30,True,1.0,0.2722535987468901
0.05,0.4,1,4,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,5,kst_adaptatif,12,True,1.0,0.8932842287506619
0.05,0.4,1,5,aleatoire,28,True,1.0,0.9122465542480201
0.05,0.4,1,5,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,6,kst_adaptatif,30,False,0.8571428571428571,0.2909712528406282
0.05,0.4,1,6,aleatoire,30,False,0.7142857142857143,0.8479487043370562
0.05,0.4,1,6,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,7,kst_adaptatif,20,False,0.8571428571428571,0.902486977137824
0.05,0.4,1,7,aleatoire,30,False,0.8571428571428571,0.4992964597067928
0.05,0.4,1,7,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,8,kst_adaptatif,23,True,1.0,0.2963266946441748
0.05,0.4,1,8,aleatoire,30,False,0.8571428571428571,0.6586717924426011
0.05,0.4,1,8,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,9,kst_adaptatif,13,False,0.8571428571428571,0.8900871799395071
0.05,0.4,1,9,aleatoire,27,True,1.0,0.8689749327508851
0.05,0.4,1,9,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,10,kst_adaptatif,18,True,1.0,0.9006207428711221
0.05,0.4,1,10,aleatoire,30,False,0.7142857142857143,0.4221439137388375
0.05,0.4,1,10,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,11,kst_adaptatif,21,True,1.0,0.8572611591940454
0.05,0.4,1,11,aleatoire,30,True,1.0,0.862847548912601
0.05,0.4,1,11,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,12,kst_adaptatif,26,True,1.0,0.8586561059954536
0.05,0.4,1,12,aleatoire,30,False,0.8571428571428571,0.25926920133319376
0.05,0.4,1,12,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,13,kst_adaptatif,30,False,0.8571428571428571,0.43412749398555
0.05,0.4,1,13,aleatoire,30,False,0.8571428571428571,0.802179720873093
0.05,0.4,1,13,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,14,kst_adaptatif,30,True,1.0,0.27546534781337706
0.05,0.4,1,14,aleatoire,30,False,0.5714285714285714,0.15172669991960072
0.05,0.4,1,14,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,15,kst_adaptatif,15,True,1.0,0.8822922977823998
0.05,0.4,1,15,aleatoire,30,True,1.0,0.6188887148440239
0.05,0.4,1,15,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,16,kst_adaptatif,30,True,1.0,0.15623928010339538
0.05,0.4,1,16,aleatoire,30,True,1.0,0.7529600970354897
0.05,0.4,1,16,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,17,kst_adaptatif,28,False,0.5714285714285714,0.2764662374121511
0.05,0.4,1,17,aleatoire,30,False,0.5714285714285714,0.5107396833547062
0.05,0.4,1,17,cat_irt,30,False,0.2857142857142857,
0.05,0.4,1,18,kst_adaptatif,30,False,0.8571428571428571,0.2841950059431812
0.05,0.4,1,18,aleatoire,30,True,1.0,0.7749005935475768
0.05,0.4,1,18,cat_irt,30,False,0.8571428571428571,
0.05,0.4,1,19,kst_adaptatif,30,True,1.0,0.21479125549209252
0.05,0.4,1,19,aleatoire,30,True,1.0,0.7734384452902764
0.05,0.4,1,19,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,0,kst_adaptatif,22,False,0.7142857142857143,0.8622392357268787
0.05,0.4,2,0,aleatoire,30,False,0.7142857142857143,0.2520242711089274
0.05,0.4,2,0,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,1,kst_adaptatif,30,True,1.0,0.2719389130273747
0.05,0.4,2,1,aleatoire,30,True,1.0,0.6352420053921695
0.05,0.4,2,1,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,2,kst_adaptatif,18,True,1.0,0.8524412349280768
0.05,0.4,2,2,aleatoire,30,False,0.8571428571428571,0.45774327201120696
0.05,0.4,2,2,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,3,kst_adaptatif,26,True,1.0,0.2957780268506269
0.05,0.4,2,3,aleatoire,30,True,1.0,0.46214694315312355
0.05,0.4,2,3,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,4,kst_adaptatif,15,False,0.8571428571428571,0.8703031358269114
0.05,0.4,2,4,aleatoire,30,False,0.7142857142857143,0.33709452067769496
0.05,0.4,2,4,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,5,kst_adaptatif,24,False,0.42857142857142855,0.8612542981836846
0.05,0.4,2,5,aleatoire,30,True,1.0,0.21828063349858623
0.05,0.4,2,5,cat_irt,30,False,0.14285714285714285,
0.05,0.4,2,6,kst_adaptatif,15,False,0.7142857142857143,0.8664458538170093
0.05,0.4,2,6,aleatoire,30,False,0.42857142857142855,0.4159388346194147
0.05,0.4,2,6,cat_irt,30,False,0.7142857142857143,
0.05,0.4,2,7,kst_adaptatif,15,True,1.0,0.8820677163185612
0.05,0.4,2,7,aleatoire,24,True,1.0,0.8687478995870166
0.05,0.4,2,7,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,8,kst_adaptatif,30,True,1.0,0.28057350339623255
0.05,0.4,2,8,aleatoire,16,False,0.8571428571428571,0.8717351843261467
0.05,0.4,2,8,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,9,kst_adaptatif,24,False,0.8571428571428571,0.5003183257945064
0.05,0.4,2,9,aleatoire,30,False,0.5714285714285714,0.7321436567410702
0.05,0.4,2,9,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,10,kst_adaptatif,29,False,0.8571428571428571,0.5410341031034044
0.05,0.4,2,10,aleatoire,30,False,0.7142857142857143,0.3531170457139133
0.05,0.4,2,10,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,11,kst_adaptatif,13,False,0.5714285714285714,0.8856822708908971
0.05,0.4,2,11,aleatoire,29,False,0.8571428571428571,0.8515669085142897
0.05,0.4,2,11,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,12,kst_adaptatif,27,True,1.0,0.5256790679788896
0.05,0.4,2,12,aleatoire,30,False,0.7142857142857143,0.39490073254116936
0.05,0.4,2,12,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,13,kst_adaptatif,18,True,1.0,0.8524412349340514
0.05,0.4,2,13,aleatoire,30,True,1.0,0.6000518782025253
0.05,0.4,2,13,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,14,kst_adaptatif,20,True,1.0,0.8610493713616213
0.05,0.4,2,14,aleatoire,30,False,0.5714285714285714,0.35388940446563566
0.05,0.4,2,14,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,15,kst_adaptatif,30,False,0.8571428571428571,0.26337036137848024
0.05,0.4,2,15,aleatoire,30,True,1.0,0.6254089098925925
0.05,0.4,2,15,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,16,kst_adaptatif,30,False,0.8571428571428571,0.359719396672733
0.05,0.4,2,16,aleatoire,30,True,1.0,0.6441058171506625
0.05,0.4,2,16,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,17,kst_adaptatif,30,False,0.7142857142857143,0.26787038681808933
0.05,0.4,2,17,aleatoire,30,False,0.5714285714285714,0.35436601251077576
0.05,0.4,2,17,cat_irt,30,False,0.5714285714285714,
0.05,0.4,2,18,kst_adaptatif,15,True,1.0,0.8822922977439159
0.05,0.4,2,18,aleatoire,30,True,1.0,0.39286380163354667
0.05,0.4,2,18,cat_irt,30,False,0.8571428571428571,
0.05,0.4,2,19,kst_adaptatif,30,True,1.0,0.5028793970877358
0.05,0.4,2,19,aleatoire,30,True,1.0,0.4205534713087671
0.05,0.4,2,19,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,0,kst_adaptatif,12,True,1.0,0.8585301060306821
0.05,0.4,3,0,aleatoire,30,False,0.8571428571428571,0.6599293928915333
0.05,0.4,3,0,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,1,kst_adaptatif,13,True,1.0,0.8736679603957659
0.05,0.4,3,1,aleatoire,30,False,0.8571428571428571,0.5952308474914871
0.05,0.4,3,1,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,2,kst_adaptatif,16,False,0.7142857142857143,0.8641295083399892
0.05,0.4,3,2,aleatoire,30,False,0.8571428571428571,0.8099748373815472
0.05,0.4,3,2,cat_irt,30,True,1.0,
0.05,0.4,3,3,kst_adaptatif,28,True,1.0,0.38045463692955306
0.05,0.4,3,3,aleatoire,30,False,0.7142857142857143,0.6102849867804031
0.05,0.4,3,3,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,4,kst_adaptatif,18,True,1.0,0.8882435804195759
0.05,0.4,3,4,aleatoire,30,True,1.0,0.6531499276732916
0.05,0.4,3,4,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,5,kst_adaptatif,20,False,0.7142857142857143,0.8519128916140285
0.05,0.4,3,5,aleatoire,30,False,0.7142857142857143,0.4801151890311805
0.05,0.4,3,5,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,6,kst_adaptatif,12,True,1.0,0.8798294114006262
0.05,0.4,3,6,aleatoire,29,True,1.0,0.8969347099990748
0.05,0.4,3,6,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,7,kst_adaptatif,18,False,0.7142857142857143,0.8741871346346748
0.05,0.4,3,7,aleatoire,19,True,1.0,0.8819956042751925
0.05,0.4,3,7,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,8,kst_adaptatif,13,False,0.7142857142857143,0.8622146872421723
0.05,0.4,3,8,aleatoire,30,False,0.8571428571428571,0.6724069222360293
0.05,0.4,3,8,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,9,kst_adaptatif,22,True,1.0,0.534756068690521
0.05,0.4,3,9,aleatoire,30,True,1.0,0.4382594550217746
0.05,0.4,3,9,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,10,kst_adaptatif,30,False,0.8571428571428571,0.2944918214686033
0.05,0.4,3,10,aleatoire,30,False,0.7142857142857143,0.6802434322884547
0.05,0.4,3,10,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,11,kst_adaptatif,20,True,1.0,0.9149625476309846
0.05,0.4,3,11,aleatoire,30,True,1.0,0.5117847579264142
0.05,0.4,3,11,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,12,kst_adaptatif,30,False,0.8571428571428571,0.5108713414762642
0.05,0.4,3,12,aleatoire,21,True,1.0,0.9449618336270297
0.05,0.4,3,12,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,13,kst_adaptatif,23,False,0.8571428571428571,0.8522355280554397
0.05,0.4,3,13,aleatoire,24,True,1.0,0.9546940908111319
0.05,0.4,3,13,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,14,kst_adaptatif,12,False,0.8571428571428571,0.8936492446782978
0.05,0.4,3,14,aleatoire,30,True,1.0,0.4801831913082044
0.05,0.4,3,14,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,15,kst_adaptatif,16,False,0.8571428571428571,0.8671817503991137
0.05,0.4,3,15,aleatoire,19,True,1.0,0.8517396549905968
0.05,0.4,3,15,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,16,kst_adaptatif,10,True,1.0,0.8665657525996605
0.05,0.4,3,16,aleatoire,30,True,1.0,0.6562992466660107
0.05,0.4,3,16,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,17,kst_adaptatif,20,False,0.5714285714285714,0.8541445800028828
0.05,0.4,3,17,aleatoire,30,False,0.42857142857142855,0.7277840823703491
0.05,0.4,3,17,cat_irt,30,False,0.2857142857142857,
0.05,0.4,3,18,kst_adaptatif,8,True,1.0,0.8578383914567891
0.05,0.4,3,18,aleatoire,30,True,1.0,0.7743591581998824
0.05,0.4,3,18,cat_irt,30,False,0.8571428571428571,
0.05,0.4,3,19,kst_adaptatif,26,False,0.7142857142857143,0.5254640111857783
0.05,0.4,3,19,aleatoire,30,False,0.8571428571428571,0.3821737728015031
0.05,0.4,3,19,cat_irt,30,False,0.8571428571428571,
0.05,0.4,4,0,kst_adaptatif,15,True,1.0,0.8534495830303358
0.05,0.4,4,0,aleatoire,30,False,0.8571428571428571,0.6256018036354445
0.05,0.4,4,0,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,1,kst_adaptatif,27,True,1.0,0.5201340440036953
0.05,0.4,4,1,aleatoire,30,False,0.8571428571428571,0.4167193231714669
0.05,0.4,4,1,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,2,kst_adaptatif,18,True,1.0,0.9094760133506024
0.05,0.4,4,2,aleatoire,30,False,0.8571428571428571,0.4625647053909192
0.05,0.4,4,2,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,3,kst_adaptatif,12,True,1.0,0.8640883752922227
0.05,0.4,4,3,aleatoire,30,True,1.0,0.6998136633503901
0.05,0.4,4,3,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,4,kst_adaptatif,28,True,1.0,0.505250014099698
0.05,0.4,4,4,aleatoire,28,True,1.0,0.9334053224707293
0.05,0.4,4,4,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,5,kst_adaptatif,19,False,0.7142857142857143,0.8637988989545828
0.05,0.4,4,5,aleatoire,22,False,0.8571428571428571,0.8854011124557669
0.05,0.4,4,5,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,6,kst_adaptatif,18,False,0.5714285714285714,0.8830601057336922
0.05,0.4,4,6,aleatoire,30,False,0.8571428571428571,0.3908846782195071
0.05,0.4,4,6,cat_irt,30,False,0.2857142857142857,
0.05,0.4,4,7,kst_adaptatif,27,True,1.0,0.29622024783708695
0.05,0.4,4,7,aleatoire,30,False,0.8571428571428571,0.5034779061070228
0.05,0.4,4,7,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,8,kst_adaptatif,12,True,1.0,0.8643021821561636
0.05,0.4,4,8,aleatoire,27,True,1.0,0.9250931404819482
0.05,0.4,4,8,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,9,kst_adaptatif,16,True,1.0,0.8548678459598584
0.05,0.4,4,9,aleatoire,30,False,0.8571428571428571,0.5672221365212692
0.05,0.4,4,9,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,10,kst_adaptatif,21,False,0.8571428571428571,0.8542235953114409
0.05,0.4,4,10,aleatoire,30,False,0.8571428571428571,0.7665893051041571
0.05,0.4,4,10,cat_irt,30,False,0.5714285714285714,
0.05,0.4,4,11,kst_adaptatif,27,False,0.8571428571428571,0.5103786883776043
0.05,0.4,4,11,aleatoire,17,True,1.0,0.9421895949697546
0.05,0.4,4,11,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,12,kst_adaptatif,28,True,1.0,0.29305909036099137
0.05,0.4,4,12,aleatoire,30,False,0.8571428571428571,0.3349700900150498
0.05,0.4,4,12,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,13,kst_adaptatif,29,True,1.0,0.2838561824235315
0.05,0.4,4,13,aleatoire,30,False,0.8571428571428571,0.7653528976172306
0.05,0.4,4,13,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,14,kst_adaptatif,16,False,0.8571428571428571,0.8565788978187531
0.05,0.4,4,14,aleatoire,30,False,0.7142857142857143,0.2783837224255313
0.05,0.4,4,14,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,15,kst_adaptatif,15,True,1.0,0.9264708986478755
0.05,0.4,4,15,aleatoire,20,True,1.0,0.9114268119022965
0.05,0.4,4,15,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,16,kst_adaptatif,23,False,0.7142857142857143,0.858725927222598
0.05,0.4,4,16,aleatoire,21,True,1.0,0.8507732358794846
0.05,0.4,4,16,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,17,kst_adaptatif,18,True,1.0,0.852068488336565
0.05,0.4,4,17,aleatoire,30,True,1.0,0.2742072924545105
0.05,0.4,4,17,cat_irt,30,False,0.7142857142857143,
0.05,0.4,4,18,kst_adaptatif,16,False,0.8571428571428571,0.8703860058196965
0.05,0.4,4,18,aleatoire,30,False,0.8571428571428571,0.697710000020463
0.05,0.4,4,18,cat_irt,30,False,0.7142857142857143,
