verite_slip,verite_guess,z_seed,rep,policy,n_questions,correct_diagnosis,concept_accuracy,confidence
0.1,0.25,34,19,kst_adaptatif,29,True,1.0,0.6412156962725685
0.1,0.25,34,19,aleatoire,30,True,1.0,0.5803913893628807
0.1,0.25,34,19,cat_irt,30,False,0.2857142857142857,
0.1,0.25,35,0,kst_adaptatif,26,True,1.0,0.6611207282900153
0.1,0.25,35,0,aleatoire,30,True,1.0,0.4049602711992169
0.1,0.25,35,0,cat_irt,30,False,0.5714285714285714,
0.1,0.25,35,1,kst_adaptatif,24,True,1.0,0.7576279215916106
0.1,0.25,35,1,aleatoire,30,True,1.0,0.3913715015141988
0.1,0.25,35,1,cat_irt,30,False,0.2857142857142857,
0.1,0.25,35,2,kst_adaptatif,26,True,1.0,0.7630339255736962
0.1,0.25,35,2,aleatoire,30,True,1.0,0.45416108228518726
0.1,0.25,35,2,cat_irt,30,False,0.5714285714285714,
0.1,0.25,35,3,kst_adaptatif,26,True,1.0,0.682055891430306
0.1,0.25,35,3,aleatoire,30,True,1.0,0.5984968176554016
0.1,0.25,35,3,cat_irt,30,False,0.2857142857142857,
0.1,0.25,35,4,kst_adaptatif,30,False,0.7142857142857143,0.20728312877390528
0.1,0.25,35,4,aleatoire,30,True,1.0,0.608680469602139
0.1,0.25,35,4,cat_irt,30,False,0.2857142857142857,
0.1,0.25,35,5,kst_adaptatif,28,True,1.0,0.7513699251041861
0.1,0.25,35,5,aleatoire,30,True,1.0,0.32645342895973684
0.1,0.25,35,5,cat_irt,30,False,0.2857142857142857,
0.1,0.25,35,6,kst_adaptatif,25,False,0.8571428571428571,0.404200138535874
0.1,0.25,35,6,aleatoire,30,True,1.0,0.7443692886387822
0.1,0.25,35,6,cat_irt,30,False,0.7142857142857143,
0.1,0.25,35,7,kst_adaptatif,28,True,1.0,0.3544439060500049
0.1,0.25,35,7,aleatoire,30,True,1.0,0.7882696626324616
0.1,0.25,35,7,cat_irt,30,False,0.2857142857142857,
0.1,0.25,35,8,kst_adaptatif,28,True,1.0,0.5718770162681527
0.1,0.25,35,8,aleatoire,30,False,0.8571428571428571,0.45161213083094365
0.1,0.25,35,8,cat_irt,30,False,0.2857142857142857,
0.1,0.25,35,9,kst_adaptatif,30,False,0.7142857142857143,0.26018821983137574
0.1,0.25,35,9,aleatoire,30,False,0.8571428571428571,0.25874834018584625
0.1,0.25,35,9,cat_irt,30,False,0.2857142857142857,
0.1,0.25,35,10,kst_adaptatif,25,False,0.8571428571428571,0.7770894202444283
0.1,0.25,35,10,aleatoire,30,True,1.0,0.7721226096508853
0.1,0.25,35,10,cat_irt,30,False,0.14285714285714285,
0.1,0.25,35,11,kst_adaptatif,23,True,1.0,0.8630633081326288
0.1,0.25,35,11,aleatoire,30,True,1.0,0.84139751601095
0.1,0.25,35,11,cat_irt,30,False,0.7142857142857143,
0.1,0.25,35,12,kst_adaptatif,25,False,0.8571428571428571,0.4153125894406279
0.1,0.25,35,12,aleatoire,30,True,1.0,0.6681622690613009
0.1,0.25,35,12,cat_irt,30,False,0.2857142857142857,
0.1,0.25,35,13,kst_adaptatif,27,True,1.0,0.6374231455906527
0.1,0.25,35,13,aleatoire,30,False,0.8571428571428571,0.2453265326906616
0.1,0.25,35,13,cat_irt,30,False,0.5714285714285714,
0.1,0.25,35,14,kst_adaptatif,24,True,1.0,0.4688805925951366
0.1,0.25,35,14,aleatoire,30,False,0.8571428571428571,0.5888366913983851
0.1,0.25,35,14,cat_irt,30,False,0.7142857142857143,
0.1,0.25,35,15,kst_adaptatif,28,True,1.0,0.3610115827626276
0.1,0.25,35,15,aleatoire,30,False,0.8571428571428571,0.26702115521776415
0.1,0.25,35,15,cat_irt,30,False,0.5714285714285714,
0.1,0.25,35,16,kst_adaptatif,26,True,1.0,0.6450819708912191
0.1,0.25,35,16,aleatoire,30,True,1.0,0.48144800831338297
0.1,0.25,35,16,cat_irt,30,False,0.14285714285714285,
0.1,0.25,35,17,kst_adaptatif,26,True,1.0,0.5757183180859409
0.1,0.25,35,17,aleatoire,30,True,1.0,0.4229206890770785
0.1,0.25,35,17,cat_irt,30,False,0.14285714285714285,
0.1,0.25,35,18,kst_adaptatif,26,True,1.0,0.6600849037904392
0.1,0.25,35,18,aleatoire,30,True,1.0,0.796285811314892
0.1,0.25,35,18,cat_irt,30,False,0.2857142857142857,
0.1,0.25,35,19,kst_adaptatif,25,True,1.0,0.7486328788332913
0.1,0.25,35,19,aleatoire,30,True,1.0,0.6327643943171254
0.1,0.25,35,19,cat_irt,30,False,0.2857142857142857,
0.1,0.25,36,0,kst_adaptatif,29,True,1.0,0.7437542727064467
0.1,0.25,36,0,aleatoire,30,True,1.0,0.5364029654624506
0.1,0.25,36,0,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,1,kst_adaptatif,30,True,1.0,0.5253982836172658
0.1,0.25,36,1,aleatoire,30,False,0.8571428571428571,0.40066570382031186
0.1,0.25,36,1,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,2,kst_adaptatif,30,True,1.0,0.5799976990548446
0.1,0.25,36,2,aleatoire,30,True,1.0,0.682866720265494
0.1,0.25,36,2,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,3,kst_adaptatif,28,True,1.0,0.6525503904017302
0.1,0.25,36,3,aleatoire,30,False,0.8571428571428571,0.7500558750457126
0.1,0.25,36,3,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,4,kst_adaptatif,30,True,1.0,0.655033782018062
0.1,0.25,36,4,aleatoire,30,False,0.8571428571428571,0.4191535024782267
0.1,0.25,36,4,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,5,kst_adaptatif,28,False,0.8571428571428571,0.46392864451688864
0.1,0.25,36,5,aleatoire,30,False,0.8571428571428571,0.37439663842851795
0.1,0.25,36,5,cat_irt,30,False,0.42857142857142855,
0.1,0.25,36,6,kst_adaptatif,28,False,0.8571428571428571,0.38286079698594416
0.1,0.25,36,6,aleatoire,30,True,1.0,0.48459649153473816
0.1,0.25,36,6,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,7,kst_adaptatif,28,True,1.0,0.8625951556331324
0.1,0.25,36,7,aleatoire,30,True,1.0,0.4775445418652837
0.1,0.25,36,7,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,8,kst_adaptatif,30,False,0.8571428571428571,0.40096941215728354
0.1,0.25,36,8,aleatoire,30,False,0.8571428571428571,0.30675721194711036
0.1,0.25,36,8,cat_irt,30,False,0.2857142857142857,
0.1,0.25,36,9,kst_adaptatif,29,True,1.0,0.21707550672179116
0.1,0.25,36,9,aleatoire,30,True,1.0,0.32353326070766036
0.1,0.25,36,9,cat_irt,30,False,0.7142857142857143,
0.1,0.25,36,10,kst_adaptatif,29,False,0.8571428571428571,0.3374328904895554
0.1,0.25,36,10,aleatoire,30,True,1.0,0.5266328093333071
0.1,0.25,36,10,cat_irt,30,False,0.2857142857142857,
0.1,0.25,36,11,kst_adaptatif,30,True,1.0,0.35821836403469975
0.1,0.25,36,11,aleatoire,30,True,1.0,0.38164837181657785
0.1,0.25,36,11,cat_irt,30,False,0.7142857142857143,
0.1,0.25,36,12,kst_adaptatif,30,True,1.0,0.7288571026662563
0.1,0.25,36,12,aleatoire,30,True,1.0,0.643300786747031
0.1,0.25,36,12,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,13,kst_adaptatif,29,True,1.0,0.6748895943475348
0.1,0.25,36,13,aleatoire,30,False,0.8571428571428571,0.3133636831678905
0.1,0.25,36,13,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,14,kst_adaptatif,30,True,1.0,0.3034895158895493
0.1,0.25,36,14,aleatoire,30,False,0.8571428571428571,0.23075797391741132
0.1,0.25,36,14,cat_irt,30,False,0.2857142857142857,
0.1,0.25,36,15,kst_adaptatif,30,False,0.7142857142857143,0.17843009360884518
0.1,0.25,36,15,aleatoire,30,True,1.0,0.3836336848880326
0.1,0.25,36,15,cat_irt,30,False,0.2857142857142857,
0.1,0.25,36,16,kst_adaptatif,30,False,0.8571428571428571,0.21633592513947966
0.1,0.25,36,16,aleatoire,30,True,1.0,0.3157964479258443
0.1,0.25,36,16,cat_irt,30,False,0.2857142857142857,
0.1,0.25,36,17,kst_adaptatif,30,True,1.0,0.4631846183103872
0.1,0.25,36,17,aleatoire,30,True,1.0,0.5254710619825781
0.1,0.25,36,17,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,18,kst_adaptatif,30,True,1.0,0.42909529278965447
0.1,0.25,36,18,aleatoire,30,True,1.0,0.5354272750029468
0.1,0.25,36,18,cat_irt,30,False,0.5714285714285714,
0.1,0.25,36,19,kst_adaptatif,30,True,1.0,0.5839752443071242
0.1,0.25,36,19,aleatoire,30,True,1.0,0.26931315339465145
0.1,0.25,36,19,cat_irt,30,False,0.5714285714285714,
0.1,0.25,37,0,kst_adaptatif,29,False,0.8571428571428571,0.3777263921426368
0.1,0.25,37,0,aleatoire,30,False,0.8571428571428571,0.5188589226773815
0.1,0.25,37,0,cat_irt,30,False,0.2857142857142857,
0.1,0.25,37,1,kst_adaptatif,29,True,1.0,0.6632804692077413
0.1,0.25,37,1,aleatoire,30,True,1.0,0.4935329666995941
0.1,0.25,37,1,cat_irt,30,False,0.7142857142857143,
0.1,0.25,37,2,kst_adaptatif,27,True,1.0,0.34750327425825955
0.1,0.25,37,2,aleatoire,30,False,0.7142857142857143,0.16803811252396122
0.1,0.25,37,2,cat_irt,30,False,0.14285714285714285,
0.1,0.25,37,3,kst_adaptatif,27,False,0.8571428571428571,0.41153458882566013
0.1,0.25,37,3,aleatoire,30,False,0.7142857142857143,0.5197809831086321
0.1,0.25,37,3,cat_irt,30,False,0.0,
0.1,0.25,37,4,kst_adaptatif,29,True,1.0,0.6455756325460226
0.1,0.25,37,4,aleatoire,30,True,1.0,0.45598615971966155
0.1,0.25,37,4,cat_irt,30,False,0.2857142857142857,
0.1,0.25,37,5,kst_adaptatif,25,True,1.0,0.7735511945659822
0.1,0.25,37,5,aleatoire,30,True,1.0,0.6425945849640001
0.1,0.25,37,5,cat_irt,30,False,0.7142857142857143,
0.1,0.25,37,6,kst_adaptatif,25,True,1.0,0.41342159783259563
0.1,0.25,37,6,aleatoire,30,True,1.0,0.7559856716979998
0.1,0.25,37,6,cat_irt,30,False,0.7142857142857143,
0.1,0.25,37,7,kst_adaptatif,28,True,1.0,0.6533725015721327
0.1,0.25,37,7,aleatoire,30,True,1.0,0.6450731357415669
0.1,0.25,37,7,cat_irt,30,False,0.7142857142857143,
0.1,0.25,37,8,kst_adaptatif,28,True,1.0,0.7552746349011987
0.1,0.25,37,8,aleatoire,30,True,1.0,0.326905904965221
0.1,0.25,37,8,cat_irt,30,False,0.7142857142857143,
0.1,0.25,37,9,kst_adaptatif,25,False,0.8571428571428571,0.22235010254118343
0.1,0.25,37,9,aleatoire,30,False,0.8571428571428571,0.4392223084833727
0.1,0.25,37,9,cat_irt,30,False,0.7142857142857143,
0.1,0.25,37,10,kst_adaptatif,24,True,1.0,0.8529636311088583
0.1,0.25,37,10,aleatoire,30,True,1.0,0.6598054531372218
0.1,0.25,37,10,cat_irt,30,False,0.14285714285714285,
0.1,0.25,37,11,kst_adaptatif,30,True,1.0,0.6334902059033417
0.1,0.25,37,11,aleatoire,30,False,0.5714285714285714,0.37001278738376586
0.1,0.25,37,11,cat_irt,30,False,0.2857142857142857,
0.1,0.25,37,12,kst_adaptatif,25,False,0.8571428571428571,0.4653502507707095
0.1,0.25,37,12,aleatoire,30,False,0.8571428571428571,0.16714108073738268
0.1,0.25,37,12,cat_irt,30,False,0.2857142857142857,
0.1,0.25,37,13,kst_adaptatif,28,False,0.8571428571428571,0.4774955766311366
0.1,0.25,37,13,aleatoire,30,True,1.0,0.3630358021935954
0.1,0.25,37,13,cat_irt,30,False,0.5714285714285714,
0.1,0.25,37,14,kst_adaptatif,26,True,1.0,0.34536406098355116
0.1,0.25,37,14,aleatoire,30,True,1.0,0.612198362610261
0.1,0.25,37,14,cat_irt,30,False,0.0,
0.1,0.25,37,15,kst_adaptatif,28,True,1.0,0.5718770162983539
0.1,0.25,37,15,aleatoire,30,True,1.0,0.4108999700466957
0.1,0.25,37,15,cat_irt,30,False,0.2857142857142857,
0.1,0.25,37,16,kst_adaptatif,26,True,1.0,0.7396132055275931
0.1,0.25,37,16,aleatoire,30,True,1.0,0.5791391265703623
0.1,0.25,37,16,cat_irt,30,False,0.2857142857142857,
0.1,0.25,37,17,kst_adaptatif,26,True,1.0,0.7630339255034025
0.1,0.25,37,17,aleatoire,30,False,0.8571428571428571,0.29205086670396596
0.1,0.25,37,17,cat_irt,30,False,0.7142857142857143,
0.1,0.25,37,18,kst_adaptatif,25,True,1.0,0.2512954809247444
0.1,0.25,37,18,aleatoire,30,True,1.0,0.5927733027268715
0.1,0.25,37,18,cat_irt,30,False,0.7142857142857143,
0.1,0.25,37,19,kst_adaptatif,24,True,1.0,0.7576279216189272
0.1,0.25,37,19,aleatoire,30,True,1.0,0.8020823590118832
0.1,0.25,37,19,cat_irt,30,False,0.7142857142857143,
0.1,0.25,38,0,kst_adaptatif,30,True,1.0,0.5423705143193707
0.1,0.25,38,0,aleatoire,30,True,1.0,0.7148098300135822
0.1,0.25,38,0,cat_irt,30,False,0.2857142857142857,
0.1,0.25,38,1,kst_adaptatif,29,True,1.0,0.7396232286185049
0.1,0.25,38,1,aleatoire,30,True,1.0,0.7216009944773075
0.1,0.25,38,1,cat_irt,30,False,0.2857142857142857,
0.1,0.25,38,2,kst_adaptatif,30,True,1.0,0.6552595299517524
0.1,0.25,38,2,aleatoire,30,True,1.0,0.3126808038689134
0.1,0.25,38,2,cat_irt,30,False,0.42857142857142855,
0.1,0.25,38,3,kst_adaptatif,29,True,1.0,0.6468931716695655
0.1,0.25,38,3,aleatoire,30,True,1.0,0.44402647584468175
0.1,0.25,38,3,cat_irt,30,False,0.42857142857142855,
0.1,0.25,38,4,kst_adaptatif,27,True,1.0,0.7537872602255475
0.1,0.25,38,4,aleatoire,30,False,0.8571428571428571,0.5145779878382374
0.1,0.25,38,4,cat_irt,30,False,0.7142857142857143,
0.1,0.25,38,5,kst_adaptatif,30,True,1.0,0.7324934419138591
0.1,0.25,38,5,aleatoire,30,True,1.0,0.42977742652237966
0.1,0.25,38,5,cat_irt,30,False,0.42857142857142855,
0.1,0.25,38,6,kst_adaptatif,30,True,1.0,0.6579475372902542
0.1,0.25,38,6,aleatoire,30,True,1.0,0.7810736262109242
0.1,0.25,38,6,cat_irt,30,False,0.42857142857142855,
0.1,0.25,38,7,kst_adaptatif,27,True,1.0,0.857346759548769
0.1,0.25,38,7,aleatoire,30,True,1.0,0.7019175911202797
0.1,0.25,38,7,cat_irt,30,False,0.5714285714285714,
0.1,0.25,38,8,kst_adaptatif,30,True,1.0,0.566130998042398
0.1,0.25,38,8,aleatoire,30,False,0.8571428571428571,0.3723571886837608
0.1,0.25,38,8,cat_irt,30,False,0.2857142857142857,
0.1,0.25,38,9,kst_adaptatif,24,True,1.0,0.8511173833002634
0.1,0.25,38,9,aleatoire,30,False,0.8571428571428571,0.44533001007718004
0.1,0.25,38,9,cat_irt,30,False,0.5714285714285714,
0.1,0.25,38,10,kst_adaptatif,30,True,1.0,0.6759916722660261
0.1,0.25,38,10,aleatoire,30,True,1.0,0.3404103205934578
0.1,0.25,38,10,cat_irt,30,False,0.7142857142857143,
0.1,0.25,38,11,kst_adaptatif,29,False,0.8571428571428571,0.43584535793798357
0.1,0.25,38,11,aleatoire,30,True,1.0,0.3859216215654877
0.1,0.25,38,11,cat_irt,30,False,0.2857142857142857,
0.1,0.25,38,12,kst_adaptatif,29,True,1.0,0.6658938269335669
0.1,0.25,38,12,aleatoire,30,True,1.0,0.7182753955940393
0.1,0.25,38,12,cat_irt,30,False,0.7142857142857143,
0.1,0.25,38,13,kst_adaptatif,28,True,1.0,0.6598690164535274
0.1,0.25,38,13,aleatoire,30,True,1.0,0.3387608717829143
0.1,0.25,38,13,cat_irt,30,False,0.5714285714285714,
0.1,0.25,38,14,kst_adaptatif,30,False,0.7142857142857143,0.5835109352182918
0.1,0.25,38,14,aleatoire,30,False,0.5714285714285714,0.2259466601218676
0.1,0.25,38,14,cat_irt,30,False,0.2857142857142857,
0.1,0.25,38,15,kst_adaptatif,29,True,1.0,0.6658938269816506
0.1,0.25,38,15,aleatoire,30,True,1.0,0.40342259775133504
0.1,0.25,38,15,cat_irt,30,False,0.7142857142857143,
0.1,0.25,38,16,kst_adaptatif,29,False,0.8571428571428571,0.5234953288592089
0.1,0.25,38,16,aleatoire,30,True,1.0,0.6549882162743131
0.1,0.25,38,16,cat_irt,30,False,0.2857142857142857,
0.1,0.25,38,17,kst_adaptatif,27,True,1.0,0.7537872602307041
0.1,0.25,38,17,aleatoire,30,True,1.0,0.3768525724238021
0.1,0.25,38,17,cat_irt,30,False,0.5714285714285714,
0.1,0.25,38,18,kst_adaptatif,30,True,1.0,0.3431617863914348
0.1,0.25,38,18,aleatoire,30,False,0.8571428571428571,0.5305087202564899
0.1,0.25,38,18,cat_irt,30,False,0.5714285714285714,
0.1,0.25,38,19,kst_adaptatif,27,True,1.0,0.7323235817876713
0.1,0.25,38,19,aleatoire,30,True,1.0,0.6786636317946669
0.1,0.25,38,19,cat_irt,30,False,0.5714285714285714,
0.1,0.25,39,0,kst_adaptatif,30,False,0.7142857142857143,0.20125443598227724
0.1,0.25,39,0,aleatoire,30,False,0.8571428571428571,0.6830204409231565
0.1,0.25,39,0,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,1,kst_adaptatif,30,False,0.8571428571428571,0.632394960874141
0.1,0.25,39,1,aleatoire,30,True,1.0,0.6921212475764128
0.1,0.25,39,1,cat_irt,30,False,0.42857142857142855,
0.1,0.25,39,2,kst_adaptatif,30,False,0.5714285714285714,0.07052939501266975
0.1,0.25,39,2,aleatoire,30,True,1.0,0.5625531161534895
0.1,0.25,39,2,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,3,kst_adaptatif,30,False,0.7142857142857143,0.2540309511928967
0.1,0.25,39,3,aleatoire,30,True,1.0,0.5063036629949679
0.1,0.25,39,3,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,4,kst_adaptatif,26,True,1.0,0.8534139762971534
0.1,0.25,39,4,aleatoire,30,True,1.0,0.4114523047558077
0.1,0.25,39,4,cat_irt,30,False,0.5714285714285714,
0.1,0.25,39,5,kst_adaptatif,30,False,0.8571428571428571,0.35751424189157743
0.1,0.25,39,5,aleatoire,30,True,1.0,0.5453975104848314
0.1,0.25,39,5,cat_irt,30,False,0.42857142857142855,
0.1,0.25,39,6,kst_adaptatif,30,False,0.8571428571428571,0.47378243086940397
0.1,0.25,39,6,aleatoire,30,True,1.0,0.657111670528314
0.1,0.25,39,6,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,7,kst_adaptatif,30,False,0.8571428571428571,0.31193955168573584
0.1,0.25,39,7,aleatoire,30,False,0.8571428571428571,0.4561728898511688
0.1,0.25,39,7,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,8,kst_adaptatif,30,True,1.0,0.6373295403687644
0.1,0.25,39,8,aleatoire,30,True,1.0,0.523329679687869
0.1,0.25,39,8,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,9,kst_adaptatif,25,True,1.0,0.40154979402905855
0.1,0.25,39,9,aleatoire,30,True,1.0,0.329128098463232
0.1,0.25,39,9,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,10,kst_adaptatif,30,True,1.0,0.5539953663674934
0.1,0.25,39,10,aleatoire,30,False,0.8571428571428571,0.3477859644906812
0.1,0.25,39,10,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,11,kst_adaptatif,30,True,1.0,0.7308419490310842
0.1,0.25,39,11,aleatoire,30,False,0.8571428571428571,0.21404926852116993
0.1,0.25,39,11,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,12,kst_adaptatif,27,True,1.0,0.6737905418767086
0.1,0.25,39,12,aleatoire,30,False,0.8571428571428571,0.4139428904384557
0.1,0.25,39,12,cat_irt,30,False,0.7142857142857143,
0.1,0.25,39,13,kst_adaptatif,30,True,1.0,0.5673223947055298
0.1,0.25,39,13,aleatoire,30,True,1.0,0.6555914471578523
0.1,0.25,39,13,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,14,kst_adaptatif,29,True,1.0,0.7449072885462567
0.1,0.25,39,14,aleatoire,30,False,0.8571428571428571,0.6130104537456179
0.1,0.25,39,14,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,15,kst_adaptatif,30,False,0.8571428571428571,0.2781983215160296
0.1,0.25,39,15,aleatoire,30,False,0.8571428571428571,0.4028694242157123
0.1,0.25,39,15,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,16,kst_adaptatif,30,True,1.0,0.6532803335398671
0.1,0.25,39,16,aleatoire,30,True,1.0,0.560302443051862
0.1,0.25,39,16,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,17,kst_adaptatif,26,True,1.0,0.45690087446087274
0.1,0.25,39,17,aleatoire,30,True,1.0,0.5001900353103009
0.1,0.25,39,17,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,18,kst_adaptatif,26,True,1.0,0.7628442344957852
0.1,0.25,39,18,aleatoire,30,True,1.0,0.5247403819356676
0.1,0.25,39,18,cat_irt,30,False,0.2857142857142857,
0.1,0.25,39,19,kst_adaptatif,30,True,1.0,0.6579475374145973
0.1,0.25,39,19,aleatoire,30,True,1.0,0.5103932530851042
0.1,0.25,39,19,cat_irt,30,False,0.5714285714285714,
0.1,0.25,40,0,kst_adaptatif,24,True,1.0,0.8526649550132244
0.1,0.25,40,0,aleatoire,30,True,1.0,0.42179974221265154
0.1,0.25,40,0,cat_irt,30,False,0.2857142857142857,
0.1,0.25,40,1,kst_adaptatif,29,False,0.8571428571428571,0.2213847630618083
0.1,0.25,40,1,aleatoire,30,False,0.7142857142857143,0.1583326084963089
0.1,0.25,40,1,cat_irt,30,False,0.2857142857142857,
0.1,0.25,40,2,kst_adaptatif,26,False,0.8571428571428571,0.6594536497286683
0.1,0.25,40,2,aleatoire,30,True,1.0,0.7434988313035392
0.1,0.25,40,2,cat_irt,30,False,0.7142857142857143,
0.1,0.25,40,3,kst_adaptatif,25,True,1.0,0.7484998743488286
0.1,0.25,40,3,aleatoire,30,True,1.0,0.7169597797367444
0.1,0.25,40,3,cat_irt,30,False,0.14285714285714285,
0.1,0.25,40,4,kst_adaptatif,29,True,1.0,0.6635239997132905
0.1,0.25,40,4,aleatoire,30,True,1.0,0.2990506182211168
0.1,0.25,40,4,cat_irt,30,False,0.14285714285714285,
0.1,0.25,40,5,kst_adaptatif,29,True,1.0,0.7462617403058369
0.1,0.25,40,5,aleatoire,30,True,1.0,0.812393729250506
0.1,0.25,40,5,cat_irt,30,False,0.8571428571428571,
0.1,0.25,40,6,kst_adaptatif,23,True,1.0,0.8630633081301475
0.1,0.25,40,6,aleatoire,30,True,1.0,0.3666202033785526
0.1,0.25,40,6,cat_irt,30,False,0.8571428571428571,
0.1,0.25,40,7,kst_adaptatif,27,True,1.0,0.6613404588718276
0.1,0.25,40,7,aleatoire,30,True,1.0,0.6276148696203019
0.1,0.25,40,7,cat_irt,30,False,0.14285714285714285,
0.1,0.25,40,8,kst_adaptatif,24,True,1.0,0.7576279215725177
0.1,0.25,40,8,aleatoire,30,False,0.7142857142857143,0.24617321631726663
0.1,0.25,40,8,cat_irt,30,False,0.8571428571428571,
0.1,0.25,40,9,kst_adaptatif,29,True,1.0,0.648795912843669
0.1,0.25,40,9,aleatoire,30,False,0.8571428571428571,0.29959774749253015
0.1,0.25,40,9,cat_irt,30,False,0.14285714285714285,
0.1,0.25,40,10,kst_adaptatif,25,True,1.0,0.7735511946095347
0.1,0.25,40,10,aleatoire,30,True,1.0,0.4754188347020754
0.1,0.25,40,10,cat_irt,30,False,0.8571428571428571,
0.1,0.25,40,11,kst_adaptatif,26,True,1.0,0.7642313006267968
0.1,0.25,40,11,aleatoire,30,True,1.0,0.3141796488545772
0.1,0.25,40,11,cat_irt,30,False,0.7142857142857143,
0.1,0.25,40,12,kst_adaptatif,30,False,0.7142857142857143,0.29168802428831975
0.1,0.25,40,12,aleatoire,30,False,0.8571428571428571,0.30694010172929365
0.1,0.25,40,12,cat_irt,30,False,0.2857142857142857,
0.1,0.25,40,13,kst_adaptatif,28,False,0.8571428571428571,0.41307157018400387
0.1,0.25,40,13,aleatoire,30,False,0.8571428571428571,0.432009088443702
0.1,0.25,40,13,cat_irt,30,False,0.2857142857142857,
0.1,0.25,40,14,kst_adaptatif,26,False,0.8571428571428571,0.41102571599579485
0.1,0.25,40,14,aleatoire,30,True,1.0,0.6141721050985584
0.1,0.25,40,14,cat_irt,30,False,0.2857142857142857,
0.1,0.25,40,15,kst_adaptatif,27,True,1.0,0.7644853011864268
0.1,0.25,40,15,aleatoire,30,True,1.0,0.8370088957348629
0.1,0.25,40,15,cat_irt,30,False,0.7142857142857143,
0.1,0.25,40,16,kst_adaptatif,27,True,1.0,0.5788511263348388
0.1,0.25,40,16,aleatoire,30,False,0.8571428571428571,0.3039123330547452
0.1,0.25,40,16,cat_irt,30,False,0.2857142857142857,
0.1,0.25,40,17,kst_adaptatif,25,True,1.0,0.6691831762280002
0.1,0.25,40,17,aleatoire,30,True,1.0,0.510153626002714
0.1,0.25,40,17,cat_irt,30,False,0.14285714285714285,
0.1,0.25,40,18,kst_adaptatif,30,False,0.8571428571428571,0.3004103247073486
0.1,0.25,40,18,aleatoire,30,True,1.0,0.28247922243325246
0.1,0.25,40,18,cat_irt,30,False,0.14285714285714285,
0.1,0.25,40,19,kst_adaptatif,29,True,1.0,0.8580915293560174
0.1,0.25,40,19,aleatoire,30,False,0.8571428571428571,0.6826556470391817
0.1,0.25,40,19,cat_irt,30,False,0.2857142857142857,
0.1,0.25,41,0,kst_adaptatif,30,False,0.8571428571428571,0.18723352988834477
0.1,0.25,41,0,aleatoire,30,True,1.0,0.5426120319618404
0.1,0.25,41,0,cat_irt,30,False,0.2857142857142857,
0.1,0.25,41,1,kst_adaptatif,27,True,1.0,0.7537872602614976
0.1,0.25,41,1,aleatoire,30,True,1.0,0.3790606180720645
0.1,0.25,41,1,cat_irt,30,False,0.7142857142857143,
0.1,0.25,41,2,kst_adaptatif,24,True,1.0,0.8511173832959607
0.1,0.25,41,2,aleatoire,30,True,1.0,0.30188562893107795
0.1,0.25,41,2,cat_irt,30,False,0.5714285714285714,
0.1,0.25,41,3,kst_adaptatif,26,True,1.0,0.45690087441736965
0.1,0.25,41,3,aleatoire,30,True,1.0,0.4742115973027944
0.1,0.25,41,3,cat_irt,30,False,0.8571428571428571,
0.1,0.25,41,4,kst_adaptatif,26,True,1.0,0.7628442344261948
0.1,0.25,41,4,aleatoire,30,True,1.0,0.4583556525615121
0.1,0.25,41,4,cat_irt,30,False,0.8571428571428571,
0.1,0.25,41,5,kst_adaptatif,27,True,1.0,0.7323235818107686
0.1,0.25,41,5,aleatoire,30,True,1.0,0.6658070970834354
0.1,0.25,41,5,cat_irt,30,False,0.5714285714285714,
0.1,0.25,41,6,kst_adaptatif,30,False,0.8571428571428571,0.3358528954590979
0.1,0.25,41,6,aleatoire,30,True,1.0,0.6324725509241181
0.1,0.25,41,6,cat_irt,30,False,0.42857142857142855,
0.1,0.25,41,7,kst_adaptatif,26,False,0.8571428571428571,0.4659263804946598
0.1,0.25,41,7,aleatoire,30,True,1.0,0.3456392804635384
0.1,0.25,41,7,cat_irt,30,False,0.5714285714285714,
0.1,0.25,41,8,kst_adaptatif,28,True,1.0,0.7528026835955008
